author,description,credits,base,editor_used,bugs,build_time,rating_value,rating_count,page_visits,downloads,creation_date,file_url,game,category,title,name,path,svg_path,tile_path
Greytale,,,,DEU 5.21 & BSP 1.1 (binary space partitioner) (Special thanks to the creators of both programs; Raphael Quinet and Colin Reed),"DARKHELL.WAD has been extensively tested on Doom engine 1.2. No errors. On Doom 1.666, and above, there is only ONE known error. In a particular square sector on map 2,6 (BEWARE), Doom may crash with some type of ""Undefined Sector Error"". It is still unknown why this occurs, and is unresolveable. It is _NOT_ neccesary to enter the sector to complete BEWARE.",,2.9,27,14,30,1998-06-15,https://www.doomworld.com/files/file/9510-darkhellwad/?do=download&csrfKey=b473cf8e474cd93948cc61fde482f6f2,Doom,d-f,DARKHELL.WAD ,darkhell.zip,./WADs/Doom/Original/darkhell_DARKHELL.WAD,./WADs/Doom/Processed - Vectorized/darkhell_DARKHELL_E2M3.svg,./WADs/Doom/Processed/darkhell_DARKHELL_E2M3.txt
Greytale,,,,DEU 5.21 & BSP 1.1 (binary space partitioner) (Special thanks to the creators of both programs; Raphael Quinet and Colin Reed),"DARKHELL.WAD has been extensively tested on Doom engine 1.2. No errors. On Doom 1.666, and above, there is only ONE known error. In a particular square sector on map 2,6 (BEWARE), Doom may crash with some type of ""Undefined Sector Error"". It is still unknown why this occurs, and is unresolveable. It is _NOT_ neccesary to enter the sector to complete BEWARE.",,2.9,27,14,30,1998-06-15,https://www.doomworld.com/files/file/9510-darkhellwad/?do=download&csrfKey=b473cf8e474cd93948cc61fde482f6f2,Doom,d-f,DARKHELL.WAD ,darkhell.zip,./WADs/Doom/Original/darkhell_DARKHELL.WAD,./WADs/Doom/Processed - Vectorized/darkhell_DARKHELL_E2M4.svg,./WADs/Doom/Processed/darkhell_DARKHELL_E2M4.txt
Greytale,,,,DEU 5.21 & BSP 1.1 (binary space partitioner) (Special thanks to the creators of both programs; Raphael Quinet and Colin Reed),"DARKHELL.WAD has been extensively tested on Doom engine 1.2. No errors. On Doom 1.666, and above, there is only ONE known error. In a particular square sector on map 2,6 (BEWARE), Doom may crash with some type of ""Undefined Sector Error"". It is still unknown why this occurs, and is unresolveable. It is _NOT_ neccesary to enter the sector to complete BEWARE.",,2.9,27,14,30,1998-06-15,https://www.doomworld.com/files/file/9510-darkhellwad/?do=download&csrfKey=b473cf8e474cd93948cc61fde482f6f2,Doom,d-f,DARKHELL.WAD ,darkhell.zip,./WADs/Doom/Original/darkhell_DARKHELL.WAD,./WADs/Doom/Processed - Vectorized/darkhell_DARKHELL_E2M5.svg,./WADs/Doom/Processed/darkhell_DARKHELL_E2M5.txt
Greytale,,,,DEU 5.21 & BSP 1.1 (binary space partitioner) (Special thanks to the creators of both programs; Raphael Quinet and Colin Reed),"DARKHELL.WAD has been extensively tested on Doom engine 1.2. No errors. On Doom 1.666, and above, there is only ONE known error. In a particular square sector on map 2,6 (BEWARE), Doom may crash with some type of ""Undefined Sector Error"". It is still unknown why this occurs, and is unresolveable. It is _NOT_ neccesary to enter the sector to complete BEWARE.",,2.9,27,14,30,1998-06-15,https://www.doomworld.com/files/file/9510-darkhellwad/?do=download&csrfKey=b473cf8e474cd93948cc61fde482f6f2,Doom,d-f,DARKHELL.WAD ,darkhell.zip,./WADs/Doom/Original/darkhell_DARKHELL.WAD,./WADs/Doom/Processed - Vectorized/darkhell_DARKHELL_E2M6.svg,./WADs/Doom/Processed/darkhell_DARKHELL_E2M6.txt
Greytale,,,,DEU 5.21 & BSP 1.1 (binary space partitioner) (Special thanks to the creators of both programs; Raphael Quinet and Colin Reed),"DARKHELL.WAD has been extensively tested on Doom engine 1.2. No errors. On Doom 1.666, and above, there is only ONE known error. In a particular square sector on map 2,6 (BEWARE), Doom may crash with some type of ""Undefined Sector Error"". It is still unknown why this occurs, and is unresolveable. It is _NOT_ neccesary to enter the sector to complete BEWARE.",,2.9,27,14,30,1998-06-15,https://www.doomworld.com/files/file/9510-darkhellwad/?do=download&csrfKey=b473cf8e474cd93948cc61fde482f6f2,Doom,d-f,DARKHELL.WAD ,darkhell.zip,./WADs/Doom/Original/darkhell_DARKHELL.WAD,./WADs/Doom/Processed - Vectorized/darkhell_DARKHELL_E2M7.svg,./WADs/Doom/Processed/darkhell_DARKHELL_E2M7.txt
Greytale,,,,DEU 5.21 & BSP 1.1 (binary space partitioner) (Special thanks to the creators of both programs; Raphael Quinet and Colin Reed),"DARKHELL.WAD has been extensively tested on Doom engine 1.2. No errors. On Doom 1.666, and above, there is only ONE known error. In a particular square sector on map 2,6 (BEWARE), Doom may crash with some type of ""Undefined Sector Error"". It is still unknown why this occurs, and is unresolveable. It is _NOT_ neccesary to enter the sector to complete BEWARE.",,2.9,27,14,30,1998-06-15,https://www.doomworld.com/files/file/9510-darkhellwad/?do=download&csrfKey=b473cf8e474cd93948cc61fde482f6f2,Doom,d-f,DARKHELL.WAD ,darkhell.zip,./WADs/Doom/Original/darkhell_DARKHELL.WAD,./WADs/Doom/Processed - Vectorized/darkhell_DARKHELL_E2M8.svg,./WADs/Doom/Processed/darkhell_DARKHELL_E2M8.txt
Greytale,,,,DEU 5.21 & BSP 1.1 (binary space partitioner) (Special thanks to the creators of both programs; Raphael Quinet and Colin Reed),"DARKHELL.WAD has been extensively tested on Doom engine 1.2. No errors. On Doom 1.666, and above, there is only ONE known error. In a particular square sector on map 2,6 (BEWARE), Doom may crash with some type of ""Undefined Sector Error"". It is still unknown why this occurs, and is unresolveable. It is _NOT_ neccesary to enter the sector to complete BEWARE.",,2.9,27,14,30,1998-06-15,https://www.doomworld.com/files/file/9510-darkhellwad/?do=download&csrfKey=b473cf8e474cd93948cc61fde482f6f2,Doom,d-f,DARKHELL.WAD ,darkhell.zip,./WADs/Doom/Original/darkhell_DARKHELL.WAD,./WADs/Doom/Processed - Vectorized/darkhell_DARKHELL_E2M9.svg,./WADs/Doom/Processed/darkhell_DARKHELL_E2M9.txt
David Meurin - May 1998,Down town is an average American town inhabited by alien monsters. WARNING: Some of the monsters use bad language. HINT: Demons generally stay off the sidewalk.,,New level from scratch,"DCK, Zennode",,,3.7,3,12,6,1998-05-24,https://www.doomworld.com/files/file/9433-down-town-downwad-for-doom-1/?do=download&csrfKey=3bf8c78bdc3a7d3d18b1427b6668abe9,Doom,d-f,DOWN TOWN - Down.wad for Doom (1) ,down.zip,./WADs/Doom/Original/down_Down.wad,./WADs/Doom/Processed - Vectorized/down_Down_E1M1.svg,./WADs/Doom/Processed/down_Down_E1M1.txt
Matt Drury,"A whole new DooM episode to play. Has both cooperative and deathmatch ability. Both are fun to play with. Also has new grafx, sndfx, musics, and a new monster, the WINGED IMP! I made this episode as a tribute to the greatest game on the planet, ever- D O O M !","Katie Strouts, for being so sexy!!",New levels from scratch,Deu 5.21 and BSP1.21,none,,2.3,4,11,7,1998-04-26,https://www.doomworld.com/files/file/9302-the-fortress/?do=download&csrfKey=2105dec1e2095519698d88798bc5e478,Doom,d-f,The Fortress ,episode5.zip,./WADs/Doom/Original/episode5_episode5.wad,./WADs/Doom/Processed - Vectorized/episode5_episode5_E1M1.svg,./WADs/Doom/Processed/episode5_episode5_E1M1.txt
Matt Drury,"A whole new DooM episode to play. Has both cooperative and deathmatch ability. Both are fun to play with. Also has new grafx, sndfx, musics, and a new monster, the WINGED IMP! I made this episode as a tribute to the greatest game on the planet, ever- D O O M !","Katie Strouts, for being so sexy!!",New levels from scratch,Deu 5.21 and BSP1.21,none,,2.3,4,11,7,1998-04-26,https://www.doomworld.com/files/file/9302-the-fortress/?do=download&csrfKey=2105dec1e2095519698d88798bc5e478,Doom,d-f,The Fortress ,episode5.zip,./WADs/Doom/Original/episode5_episode5.wad,./WADs/Doom/Processed - Vectorized/episode5_episode5_E1M2.svg,./WADs/Doom/Processed/episode5_episode5_E1M2.txt
Matt Drury,"A whole new DooM episode to play. Has both cooperative and deathmatch ability. Both are fun to play with. Also has new grafx, sndfx, musics, and a new monster, the WINGED IMP! I made this episode as a tribute to the greatest game on the planet, ever- D O O M !","Katie Strouts, for being so sexy!!",New levels from scratch,Deu 5.21 and BSP1.21,none,,2.3,4,11,7,1998-04-26,https://www.doomworld.com/files/file/9302-the-fortress/?do=download&csrfKey=2105dec1e2095519698d88798bc5e478,Doom,d-f,The Fortress ,episode5.zip,./WADs/Doom/Original/episode5_episode5.wad,./WADs/Doom/Processed - Vectorized/episode5_episode5_E1M3.svg,./WADs/Doom/Processed/episode5_episode5_E1M3.txt
Matt Drury,"A whole new DooM episode to play. Has both cooperative and deathmatch ability. Both are fun to play with. Also has new grafx, sndfx, musics, and a new monster, the WINGED IMP! I made this episode as a tribute to the greatest game on the planet, ever- D O O M !","Katie Strouts, for being so sexy!!",New levels from scratch,Deu 5.21 and BSP1.21,none,,2.3,4,11,7,1998-04-26,https://www.doomworld.com/files/file/9302-the-fortress/?do=download&csrfKey=2105dec1e2095519698d88798bc5e478,Doom,d-f,The Fortress ,episode5.zip,./WADs/Doom/Original/episode5_episode5.wad,./WADs/Doom/Processed - Vectorized/episode5_episode5_E1M4.svg,./WADs/Doom/Processed/episode5_episode5_E1M4.txt
Matt Drury,"A whole new DooM episode to play. Has both cooperative and deathmatch ability. Both are fun to play with. Also has new grafx, sndfx, musics, and a new monster, the WINGED IMP! I made this episode as a tribute to the greatest game on the planet, ever- D O O M !","Katie Strouts, for being so sexy!!",New levels from scratch,Deu 5.21 and BSP1.21,none,,2.3,4,11,7,1998-04-26,https://www.doomworld.com/files/file/9302-the-fortress/?do=download&csrfKey=2105dec1e2095519698d88798bc5e478,Doom,d-f,The Fortress ,episode5.zip,./WADs/Doom/Original/episode5_episode5.wad,./WADs/Doom/Processed - Vectorized/episode5_episode5_E1M5.svg,./WADs/Doom/Processed/episode5_episode5_E1M5.txt
Matt Drury,"A whole new DooM episode to play. Has both cooperative and deathmatch ability. Both are fun to play with. Also has new grafx, sndfx, musics, and a new monster, the WINGED IMP! I made this episode as a tribute to the greatest game on the planet, ever- D O O M !","Katie Strouts, for being so sexy!!",New levels from scratch,Deu 5.21 and BSP1.21,none,,2.3,4,11,7,1998-04-26,https://www.doomworld.com/files/file/9302-the-fortress/?do=download&csrfKey=2105dec1e2095519698d88798bc5e478,Doom,d-f,The Fortress ,episode5.zip,./WADs/Doom/Original/episode5_episode5.wad,./WADs/Doom/Processed - Vectorized/episode5_episode5_E1M6.svg,./WADs/Doom/Processed/episode5_episode5_E1M6.txt
Matt Drury,"A whole new DooM episode to play. Has both cooperative and deathmatch ability. Both are fun to play with. Also has new grafx, sndfx, musics, and a new monster, the WINGED IMP! I made this episode as a tribute to the greatest game on the planet, ever- D O O M !","Katie Strouts, for being so sexy!!",New levels from scratch,Deu 5.21 and BSP1.21,none,,2.3,4,11,7,1998-04-26,https://www.doomworld.com/files/file/9302-the-fortress/?do=download&csrfKey=2105dec1e2095519698d88798bc5e478,Doom,d-f,The Fortress ,episode5.zip,./WADs/Doom/Original/episode5_episode5.wad,./WADs/Doom/Processed - Vectorized/episode5_episode5_E1M7.svg,./WADs/Doom/Processed/episode5_episode5_E1M7.txt
Matt Drury,"A whole new DooM episode to play. Has both cooperative and deathmatch ability. Both are fun to play with. Also has new grafx, sndfx, musics, and a new monster, the WINGED IMP! I made this episode as a tribute to the greatest game on the planet, ever- D O O M !","Katie Strouts, for being so sexy!!",New levels from scratch,Deu 5.21 and BSP1.21,none,,2.3,4,11,7,1998-04-26,https://www.doomworld.com/files/file/9302-the-fortress/?do=download&csrfKey=2105dec1e2095519698d88798bc5e478,Doom,d-f,The Fortress ,episode5.zip,./WADs/Doom/Original/episode5_episode5.wad,./WADs/Doom/Processed - Vectorized/episode5_episode5_E1M8.svg,./WADs/Doom/Processed/episode5_episode5_E1M8.txt
Matt Drury,"A whole new DooM episode to play. Has both cooperative and deathmatch ability. Both are fun to play with. Also has new grafx, sndfx, musics, and a new monster, the WINGED IMP! I made this episode as a tribute to the greatest game on the planet, ever- D O O M !","Katie Strouts, for being so sexy!!",New levels from scratch,Deu 5.21 and BSP1.21,none,,2.3,4,11,7,1998-04-26,https://www.doomworld.com/files/file/9302-the-fortress/?do=download&csrfKey=2105dec1e2095519698d88798bc5e478,Doom,d-f,The Fortress ,episode5.zip,./WADs/Doom/Original/episode5_episode5.wad,./WADs/Doom/Processed - Vectorized/episode5_episode5_E1M9.svg,./WADs/Doom/Processed/episode5_episode5_E1M9.txt
Matt Drury a.k.a. Bitterman,"You must stop those pesky imps from draining the powers of the Barons of Impania, and to do that, you must infiltrate the Imp Base and steal the keys.. then, break into the temple, which has been taken over by the few survivors of this war (The demons), and defeat the barons.","The guys at id, DEU 5.1, and BSP 1.1x. Alex and Paul for playtesting the level.",New level from scratch,DEU 5.1,Most of the bugs have been cleared up.. tell me if you find any more!,,1,3,10,8,1998-04-16,https://www.doomworld.com/files/file/9272-world-of-chaos/?do=download&csrfKey=8d2aa6653a2f422d66030e7a27538d6c,Doom,d-f,World of Chaos ,drury.zip,./WADs/Doom/Original/drury_Drury.wad,./WADs/Doom/Processed - Vectorized/drury_Drury_E1M1.svg,./WADs/Doom/Processed/drury_Drury_E1M1.txt
Jan Van der Veken,Replacement for episode 1. Mainly military/ tech style. Still under construction!,All beta testers. Authors of utilities I used.,New level from scratch,WinDEU 5.24 (both 16- and 32-bit versions) Deth for turbo doors. BSP 2.1 to build the nodes. (WinDEU nodesbuilder for E1M2),Let me know if you find any.,Started this project about a year ago. There were some periods of 'inactivity' though.,4.2,30,31,37,1997-06-15,https://www.doomworld.com/files/file/8120-dodeadwad-dawn-of-the-dead-beta-2/?do=download&csrfKey=a777ff6668f553f1ce6f442139f64205,Doom,d-f,dodead.wad (Dawn of the dead - beta 2) ,dodead.zip,./WADs/Doom/Original/dodead_DODEAD.WAD,./WADs/Doom/Processed - Vectorized/dodead_DODEAD_E1M1.svg,./WADs/Doom/Processed/dodead_DODEAD_E1M1.txt
Jan Van der Veken,Replacement for episode 1. Mainly military/ tech style. Still under construction!,All beta testers. Authors of utilities I used.,New level from scratch,WinDEU 5.24 (both 16- and 32-bit versions) Deth for turbo doors. BSP 2.1 to build the nodes. (WinDEU nodesbuilder for E1M2),Let me know if you find any.,Started this project about a year ago. There were some periods of 'inactivity' though.,4.2,30,31,37,1997-06-15,https://www.doomworld.com/files/file/8120-dodeadwad-dawn-of-the-dead-beta-2/?do=download&csrfKey=a777ff6668f553f1ce6f442139f64205,Doom,d-f,dodead.wad (Dawn of the dead - beta 2) ,dodead.zip,./WADs/Doom/Original/dodead_DODEAD.WAD,./WADs/Doom/Processed - Vectorized/dodead_DODEAD_E1M2.svg,./WADs/Doom/Processed/dodead_DODEAD_E1M2.txt
Jan Van der Veken,Replacement for episode 1. Mainly military/ tech style. Still under construction!,All beta testers. Authors of utilities I used.,New level from scratch,WinDEU 5.24 (both 16- and 32-bit versions) Deth for turbo doors. BSP 2.1 to build the nodes. (WinDEU nodesbuilder for E1M2),Let me know if you find any.,Started this project about a year ago. There were some periods of 'inactivity' though.,4.2,30,31,37,1997-06-15,https://www.doomworld.com/files/file/8120-dodeadwad-dawn-of-the-dead-beta-2/?do=download&csrfKey=a777ff6668f553f1ce6f442139f64205,Doom,d-f,dodead.wad (Dawn of the dead - beta 2) ,dodead.zip,./WADs/Doom/Original/dodead_DODEAD.WAD,./WADs/Doom/Processed - Vectorized/dodead_DODEAD_E1M3.svg,./WADs/Doom/Processed/dodead_DODEAD_E1M3.txt
Jan Van der Veken,Replacement for episode 1. Mainly military/ tech style. Still under construction!,All beta testers. Authors of utilities I used.,New level from scratch,WinDEU 5.24 (both 16- and 32-bit versions) Deth for turbo doors. BSP 2.1 to build the nodes. (WinDEU nodesbuilder for E1M2),Let me know if you find any.,Started this project about a year ago. There were some periods of 'inactivity' though.,4.2,30,31,37,1997-06-15,https://www.doomworld.com/files/file/8120-dodeadwad-dawn-of-the-dead-beta-2/?do=download&csrfKey=a777ff6668f553f1ce6f442139f64205,Doom,d-f,dodead.wad (Dawn of the dead - beta 2) ,dodead.zip,./WADs/Doom/Original/dodead_DODEAD.WAD,./WADs/Doom/Processed - Vectorized/dodead_DODEAD_E1M4.svg,./WADs/Doom/Processed/dodead_DODEAD_E1M4.txt
